"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"MEX03350";"2016-07-14";"12:00";0.3;"Hg-Tot";"0";"";0.198;"µg/l";"Fair"
"MEX03350";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.173;"µg/l";"Fair"
"MEX03350";"2016-09-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03350";"2017-02-13";"12:00";0.3;"Hg-Tot";"0";"";1.314;"µg/l";"Fair"
"MEX03350";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"";0.077;"µg/l";"Fair"
"MEX03350";"2017-05-22";"12:00";0.3;"Hg-Tot";"0";"";0.182;"µg/l";"Fair"
"MEX03350";"2017-07-03";"12:00";0.3;"Hg-Tot";"0";"";0.076;"µg/l";"Fair"
"MEX03350";"2017-08-20";"12:00";0.3;"Hg-Tot";"0";"";0.179;"µg/l";"Fair"
"MEX03350";"2017-10-05";"12:00";0.3;"Hg-Tot";"0";"";0.037;"µg/l";"Fair"
"MEX03350";"2018-02-05";"12:00";0.3;"Hg-Tot";"0";"";0.188;"µg/l";"Fair"
"MEX03350";"2018-03-20";"12:00";0.3;"Hg-Tot";"0";"";0.136;"µg/l";"Fair"
"MEX03350";"2018-05-03";"12:00";0.3;"Hg-Tot";"0";"";0.158;"µg/l";"Fair"
"MEX03350";"2018-06-28";"12:00";0.3;"Hg-Tot";"0";"";0.105;"µg/l";"Fair"
"MEX03350";"2018-10-11";"12:00";0.3;"Hg-Tot";"0";"";0.047;"µg/l";"Fair"
"MEX03350";"2018-11-28";"12:00";0.3;"Hg-Tot";"0";"";0.069;"µg/l";"Fair"
"MEX03350";"2019-02-27";"12:00";0.3;"Hg-Tot";"0";"";0.072;"µg/l";"Fair"
"MEX03350";"2020-09-07";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03351";"2013-01-01";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2013-01-08";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2013-01-21";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03351";"2013-03-10";"12:00";0.3;"Hg-Tot";"0";"";0.2;"µg/l";"Fair"
"MEX03351";"2013-05-01";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03351";"2013-06-04";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03351";"2013-07-19";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03351";"2013-09-03";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03351";"2013-10-01";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03351";"2014-03-24";"12:00";0.3;"Hg-Tot";"0";"";1.75;"µg/l";"Fair"
"MEX03351";"2014-05-07";"12:00";0.3;"Hg-Tot";"0";"";0.07;"µg/l";"Fair"
"MEX03351";"2014-06-24";"12:00";0.3;"Hg-Tot";"0";"";0.39;"µg/l";"Fair"
"MEX03351";"2014-07-28";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2014-09-02";"12:00";0.3;"Hg-Tot";"0";"";0.54;"µg/l";"Fair"
"MEX03351";"2015-03-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2015-04-15";"12:00";0.3;"Hg-Tot";"0";"";0.125;"µg/l";"Fair"
"MEX03351";"2015-06-03";"12:00";0.3;"Hg-Tot";"0";"";0.148;"µg/l";"Fair"
"MEX03351";"2015-07-21";"12:00";0.3;"Hg-Tot";"0";"";0.369;"µg/l";"Fair"
"MEX03351";"2015-08-19";"12:00";0.3;"Hg-Tot";"0";"";0.101;"µg/l";"Fair"
"MEX03351";"2015-10-02";"12:00";0.3;"Hg-Tot";"0";"";0.184;"µg/l";"Fair"
"MEX03351";"2016-03-03";"12:00";0.3;"Hg-Tot";"0";"";0.102;"µg/l";"Fair"
"MEX03351";"2016-04-11";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2016-06-01";"12:00";0.3;"Hg-Tot";"0";"";0.099;"µg/l";"Fair"
"MEX03351";"2016-07-17";"12:00";0.3;"Hg-Tot";"0";"";0.091;"µg/l";"Fair"
"MEX03351";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";1.106;"µg/l";"Fair"
"MEX03351";"2016-09-29";"12:00";0.3;"Hg-Tot";"0";"";0.123;"µg/l";"Fair"
"MEX03351";"2017-02-14";"12:00";0.3;"Hg-Tot";"0";"";0.133;"µg/l";"Fair"
"MEX03351";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2017-05-19";"12:00";0.3;"Hg-Tot";"0";"";0.056;"µg/l";"Fair"
"MEX03351";"2017-07-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2017-08-21";"12:00";0.3;"Hg-Tot";"0";"";0.053;"µg/l";"Fair"
"MEX03351";"2017-10-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2018-02-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2018-03-20";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2018-05-04";"12:00";0.3;"Hg-Tot";"0";"";0.034;"µg/l";"Fair"
"MEX03351";"2018-08-10";"12:00";0.3;"Hg-Tot";"0";"";0.035;"µg/l";"Fair"
"MEX03351";"2018-10-14";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2018-11-28";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2019-02-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03351";"2020-08-31";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03352";"2013-01-11";"12:00";0.3;"Hg-Tot";"0";"";0.7;"µg/l";"Fair"
"MEX03352";"2013-01-11";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03352";"2013-01-11";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03352";"2013-01-14";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03352";"2013-01-14";"12:00";0.3;"Hg-Tot";"0";"";0.6;"µg/l";"Fair"
"MEX03352";"2013-01-14";"12:00";0.3;"Hg-Tot";"0";"";0.8;"µg/l";"Fair"
"MEX03352";"2013-05-01";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03352";"2014-03-24";"12:00";0.3;"Hg-Tot";"0";"";0.44;"µg/l";"Fair"
"MEX03352";"2014-05-07";"12:00";0.3;"Hg-Tot";"0";"";0.91;"µg/l";"Fair"
"MEX03352";"2014-06-24";"12:00";0.3;"Hg-Tot";"0";"";0.49;"µg/l";"Fair"
"MEX03352";"2014-07-28";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2014-09-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2015-03-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2015-04-14";"12:00";0.3;"Hg-Tot";"0";"";2.348;"µg/l";"Fair"
"MEX03352";"2015-06-03";"12:00";0.3;"Hg-Tot";"0";"";0.147;"µg/l";"Fair"
"MEX03352";"2015-07-21";"12:00";0.3;"Hg-Tot";"0";"";0.095;"µg/l";"Fair"
"MEX03352";"2015-08-19";"12:00";0.3;"Hg-Tot";"0";"";0.127;"µg/l";"Fair"
"MEX03352";"2015-10-02";"12:00";0.3;"Hg-Tot";"0";"";0.283;"µg/l";"Fair"
"MEX03352";"2016-03-03";"12:00";0.3;"Hg-Tot";"0";"";0.065;"µg/l";"Fair"
"MEX03352";"2016-04-11";"12:00";0.3;"Hg-Tot";"0";"";0.149;"µg/l";"Fair"
"MEX03352";"2016-06-01";"12:00";0.3;"Hg-Tot";"0";"";0.192;"µg/l";"Fair"
"MEX03352";"2016-07-17";"12:00";0.3;"Hg-Tot";"0";"";0.194;"µg/l";"Fair"
"MEX03352";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.222;"µg/l";"Fair"
"MEX03352";"2017-02-14";"12:00";0.3;"Hg-Tot";"0";"";0.12;"µg/l";"Fair"
"MEX03352";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2017-05-19";"12:00";0.3;"Hg-Tot";"0";"";0.145;"µg/l";"Fair"
"MEX03352";"2017-06-27";"12:00";0.3;"Hg-Tot";"0";"";0.179;"µg/l";"Fair"
"MEX03352";"2017-08-21";"12:00";0.3;"Hg-Tot";"0";"";0.101;"µg/l";"Fair"
"MEX03352";"2017-10-03";"12:00";0.3;"Hg-Tot";"0";"";0.065;"µg/l";"Fair"
"MEX03352";"2018-02-02";"12:00";0.3;"Hg-Tot";"0";"";0.084;"µg/l";"Fair"
"MEX03352";"2018-06-28";"12:00";0.3;"Hg-Tot";"0";"";0.226;"µg/l";"Fair"
"MEX03352";"2018-11-28";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2019-02-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03352";"2020-08-31";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03353";"2013-03-10";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03353";"2013-07-18";"12:00";0.3;"Hg-Tot";"0";"";2.7;"µg/l";"Fair"
"MEX03353";"2013-09-03";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03353";"2013-10-01";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03353";"2014-03-24";"12:00";0.3;"Hg-Tot";"0";"";0.26;"µg/l";"Fair"
"MEX03353";"2014-07-28";"12:00";0.3;"Hg-Tot";"0";"";0.81;"µg/l";"Fair"
"MEX03353";"2014-09-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2015-07-21";"12:00";0.3;"Hg-Tot";"0";"";0.105;"µg/l";"Fair"
"MEX03353";"2015-08-19";"12:00";0.3;"Hg-Tot";"0";"";0.147;"µg/l";"Fair"
"MEX03353";"2016-03-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2016-04-11";"12:00";0.3;"Hg-Tot";"0";"";0.072;"µg/l";"Fair"
"MEX03353";"2016-05-31";"12:00";0.3;"Hg-Tot";"0";"";0.116;"µg/l";"Fair"
"MEX03353";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.096;"µg/l";"Fair"
"MEX03353";"2016-09-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2017-02-14";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2017-05-23";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2017-08-20";"12:00";0.3;"Hg-Tot";"0";"";0.086;"µg/l";"Fair"
"MEX03353";"2018-02-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2018-03-20";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2018-10-11";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03353";"2018-11-28";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03354";"2013-03-08";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03354";"2014-07-01";"12:00";0.3;"Hg-Tot";"0";"";0.6;"µg/l";"Fair"
"MEX03354";"2015-07-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03354";"2016-07-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2012-12-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2013-01-08";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2013-03-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2013-04-29";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03355";"2013-06-03";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03355";"2013-07-17";"12:00";0.3;"Hg-Tot";"0";"";0.2;"µg/l";"Fair"
"MEX03355";"2013-09-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2013-10-04";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2014-02-11";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2014-03-19";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2014-05-07";"12:00";0.3;"Hg-Tot";"0";"";0.45;"µg/l";"Fair"
"MEX03355";"2014-06-18";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2014-07-23";"12:00";0.3;"Hg-Tot";"0";"";0.77;"µg/l";"Fair"
"MEX03355";"2014-10-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2015-03-08";"12:00";0.3;"Hg-Tot";"0";"";1.229;"µg/l";"Fair"
"MEX03355";"2015-04-29";"12:00";0.3;"Hg-Tot";"0";"";0.218;"µg/l";"Fair"
"MEX03355";"2015-06-04";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2015-07-21";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2015-09-06";"12:00";0.3;"Hg-Tot";"0";"";0.144;"µg/l";"Fair"
"MEX03355";"2015-09-30";"12:00";0.3;"Hg-Tot";"0";"";0.052;"µg/l";"Fair"
"MEX03355";"2016-03-04";"12:00";0.3;"Hg-Tot";"0";"";0.097;"µg/l";"Fair"
"MEX03355";"2016-04-19";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2016-06-01";"12:00";0.3;"Hg-Tot";"0";"";0.097;"µg/l";"Fair"
"MEX03355";"2016-07-15";"12:00";0.3;"Hg-Tot";"0";"";0.115;"µg/l";"Fair"
"MEX03355";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.076;"µg/l";"Fair"
"MEX03355";"2016-09-29";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2017-02-15";"12:00";0.3;"Hg-Tot";"0";"";0.058;"µg/l";"Fair"
"MEX03355";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2017-05-19";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2017-07-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2017-08-20";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2017-10-13";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2018-02-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2018-03-25";"12:00";0.3;"Hg-Tot";"0";"";0.307;"µg/l";"Fair"
"MEX03355";"2018-05-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2018-06-28";"12:00";0.3;"Hg-Tot";"0";"";0.087;"µg/l";"Fair"
"MEX03355";"2018-10-14";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2018-11-29";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2019-03-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03355";"2020-08-26";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03356";"2012-12-20";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2012-12-29";"12:00";0.3;"Hg-Tot";"0";"";2.91;"µg/l";"Fair"
"MEX03356";"2013-03-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2013-04-29";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03356";"2013-06-03";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03356";"2013-07-17";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03356";"2013-09-02";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2013-10-04";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2014-02-11";"12:00";0.3;"Hg-Tot";"0";"";0.124;"µg/l";"Fair"
"MEX03356";"2014-03-19";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03356";"2014-05-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2014-06-18";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2014-07-24";"12:00";0.3;"Hg-Tot";"0";"";0.93;"µg/l";"Fair"
"MEX03356";"2014-10-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2015-03-08";"12:00";0.3;"Hg-Tot";"0";"";3.594;"µg/l";"Fair"
"MEX03356";"2015-05-01";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2015-06-04";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2015-07-20";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2015-09-06";"12:00";0.3;"Hg-Tot";"0";"";0.12;"µg/l";"Fair"
"MEX03356";"2015-09-30";"12:00";0.3;"Hg-Tot";"0";"";0.068;"µg/l";"Fair"
"MEX03356";"2016-03-04";"12:00";0.3;"Hg-Tot";"0";"";0.085;"µg/l";"Fair"
"MEX03356";"2016-04-19";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2016-06-01";"12:00";0.3;"Hg-Tot";"0";"";0.103;"µg/l";"Fair"
"MEX03356";"2016-07-15";"12:00";0.3;"Hg-Tot";"0";"";0.117;"µg/l";"Fair"
"MEX03356";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.068;"µg/l";"Fair"
"MEX03356";"2016-09-29";"12:00";0.3;"Hg-Tot";"0";"";0.055;"µg/l";"Fair"
"MEX03356";"2017-02-15";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2017-03-30";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2017-05-19";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2017-07-06";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2017-08-20";"12:00";0.3;"Hg-Tot";"0";"";0.095;"µg/l";"Fair"
"MEX03356";"2017-10-13";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2018-02-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2018-03-25";"12:00";0.3;"Hg-Tot";"0";"";0.441;"µg/l";"Fair"
"MEX03356";"2018-05-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2018-06-29";"12:00";0.3;"Hg-Tot";"0";"";0.059;"µg/l";"Fair"
"MEX03356";"2018-10-14";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2018-11-29";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2019-03-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03356";"2020-08-26";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03357";"2012-12-05";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03357";"2012-12-25";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2013-03-08";"12:00";0.3;"Hg-Tot";"0";"";0.2;"µg/l";"Fair"
"MEX03357";"2013-04-29";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03357";"2013-06-03";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03357";"2013-07-17";"12:00";0.3;"Hg-Tot";"0";"";1.2;"µg/l";"Fair"
"MEX03357";"2013-09-02";"12:00";0.3;"Hg-Tot";"0";"";0.2;"µg/l";"Fair"
"MEX03357";"2013-10-04";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03357";"2014-02-11";"12:00";0.3;"Hg-Tot";"0";"";0.133;"µg/l";"Fair"
"MEX03357";"2014-03-19";"12:00";0.3;"Hg-Tot";"0";"";0.37;"µg/l";"Fair"
"MEX03357";"2014-05-07";"12:00";0.3;"Hg-Tot";"0";"";0.32;"µg/l";"Fair"
"MEX03357";"2014-06-23";"12:00";0.3;"Hg-Tot";"0";"";0.31;"µg/l";"Fair"
"MEX03357";"2014-08-01";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2014-09-03";"12:00";0.3;"Hg-Tot";"0";"";0.31;"µg/l";"Fair"
"MEX03357";"2015-03-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2015-04-14";"12:00";0.3;"Hg-Tot";"0";"";0.105;"µg/l";"Fair"
"MEX03357";"2015-06-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2015-07-21";"12:00";0.3;"Hg-Tot";"0";"";0.106;"µg/l";"Fair"
"MEX03357";"2015-08-19";"12:00";0.3;"Hg-Tot";"0";"";0.461;"µg/l";"Fair"
"MEX03357";"2015-10-02";"12:00";0.3;"Hg-Tot";"0";"";0.142;"µg/l";"Fair"
"MEX03357";"2016-03-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2016-04-13";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2016-05-31";"12:00";0.3;"Hg-Tot";"0";"";0.138;"µg/l";"Fair"
"MEX03357";"2016-07-14";"12:00";0.3;"Hg-Tot";"0";"";0.197;"µg/l";"Fair"
"MEX03357";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.134;"µg/l";"Fair"
"MEX03357";"2016-09-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2017-02-14";"12:00";0.3;"Hg-Tot";"0";"";0.244;"µg/l";"Fair"
"MEX03357";"2017-03-31";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2017-05-23";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2017-06-27";"12:00";0.3;"Hg-Tot";"0";"";0.171;"µg/l";"Fair"
"MEX03357";"2017-08-18";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2017-10-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2018-02-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2018-03-20";"12:00";0.3;"Hg-Tot";"0";"";0.031;"µg/l";"Fair"
"MEX03357";"2018-05-07";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2018-06-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2018-10-11";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2018-11-28";"12:00";0.3;"Hg-Tot";"0";"";0.593;"µg/l";"Fair"
"MEX03357";"2019-02-27";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03357";"2020-09-07";"12:00";0.3;"Hg-Tot";"0";"<";0.5;"µg/l";"Unknown"
"MEX03358";"2012-12-05";"12:00";0.3;"Hg-Tot";"0";"";0.3;"µg/l";"Fair"
"MEX03358";"2012-12-27";"12:00";0.3;"Hg-Tot";"0";"";0.2;"µg/l";"Fair"
"MEX03358";"2013-03-10";"12:00";0.3;"Hg-Tot";"0";"";0.4;"µg/l";"Fair"
"MEX03358";"2013-07-18";"12:00";0.3;"Hg-Tot";"0";"";1.7;"µg/l";"Fair"
"MEX03358";"2014-02-11";"12:00";0.3;"Hg-Tot";"0";"";0.1;"µg/l";"Fair"
"MEX03358";"2014-03-19";"12:00";0.3;"Hg-Tot";"0";"";0.14;"µg/l";"Fair"
"MEX03358";"2014-05-08";"12:00";0.3;"Hg-Tot";"0";"";5.16;"µg/l";"Fair"
"MEX03358";"2014-06-23";"12:00";0.3;"Hg-Tot";"0";"";0.45;"µg/l";"Fair"
"MEX03358";"2014-08-01";"12:00";0.3;"Hg-Tot";"0";"";1.68;"µg/l";"Fair"
"MEX03358";"2014-09-03";"12:00";0.3;"Hg-Tot";"0";"";0.28;"µg/l";"Fair"
"MEX03358";"2015-06-04";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03358";"2016-03-03";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03358";"2016-04-13";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03358";"2016-08-26";"12:00";0.3;"Hg-Tot";"0";"";0.088;"µg/l";"Fair"
"MEX03358";"2017-02-14";"12:00";0.3;"Hg-Tot";"0";"";0.051;"µg/l";"Fair"
"MEX03358";"2017-03-31";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
"MEX03358";"2017-08-21";"12:00";0.3;"Hg-Tot";"0";"";0.054;"µg/l";"Fair"
"MEX03358";"2017-10-05";"12:00";0.3;"Hg-Tot";"0";"<";0.09;"µg/l";"Fair"
