Species,HabitatType,status,StartLatitude,StartLongitude,DepthLower,Weight_kg,Number
Polymastia grimaldii,Unknown,,79.375,27.4983333333333,284.28999999999996,0.0,91.0
Suberitidae,Unknown,,79.375,27.4983333333333,435.0,0.0,1.0
Craniella,Unknown,,79.375,27.4983333333333,410.19,0.0,1.0
Porifera,Unknown,,79.375,27.4983333333333,894.625,0.0,8.0
Polymastia grimaldii,Unknown,,79.3883333333333,30.4116666666667,284.28999999999996,0.0,228.0
Suberitidae,Unknown,,79.3883333333333,30.4116666666667,435.0,0.0,8.0
Porifera,Unknown,,79.3883333333333,30.4116666666667,894.625,0.0,2.0
Polymastia grimaldii,Unknown,,79.4083333333333,33.4766666666667,284.28999999999996,2.0,262.0
Craniella,Unknown,,79.4083333333333,33.4766666666667,410.19,0.0,11.0
Porifera,Unknown,,79.4083333333333,33.4766666666667,894.625,0.0,5.0
Polymastiidae,Unknown,,79.9466666666667,33.615,435.0,0.0,20.0
Polymastia grimaldii,Unknown,,79.9466666666667,33.615,284.28999999999996,0.0,18.0
Tentorium semisuberites,Unknown,,79.9466666666667,33.615,1120.0,0.0,23.0
Suberitidae,Unknown,,79.9466666666667,33.615,435.0,0.0,2.0
Tethya norvegica,Unknown,,79.9466666666667,33.615,204.0,0.0,2.0
Craniella,Unknown,,79.9466666666667,33.615,410.19,0.0,15.0
Craniella,Unknown,,79.9466666666667,33.615,410.19,0.0,1.0
Thenea,Unknown,,79.9466666666667,33.615,285.05,0.0,2.0
Axinellida,Unknown,,79.9933333333333,30.1766666666667,435.0,0.0,6.0
Mycalidae,Unknown,,79.9933333333333,30.1766666666667,435.0,0.0,13.0
Polymastia grimaldii,Unknown,,79.9933333333333,30.1766666666667,284.28999999999996,0.0,6.0
Polymastia thielei,Unknown,,79.9933333333333,30.1766666666667,294.45,0.0,1.0
Tentorium semisuberites,Unknown,,79.9933333333333,30.1766666666667,1120.0,0.0,4.0
Suberitidae,Unknown,,79.9933333333333,30.1766666666667,435.0,0.0,6.0
Thenea,Unknown,,79.9933333333333,30.1766666666667,285.05,0.0,4.0
Porifera,Unknown,,79.9933333333333,30.1766666666667,894.625,0.0,4.0
Axinellida,Unknown,,79.92,28.6833333333333,435.0,0.0,1.0
Merliida,Unknown,,79.92,28.6833333333333,435.0,0.0,7.0
Asbestopluma,Unknown,,79.92,28.6833333333333,435.0,0.0,3.0
Tentorium semisuberites,Unknown,,79.92,28.6833333333333,1120.0,0.0,3.0
Tethyidae,Unknown,,79.92,28.6833333333333,435.0,0.0,1.0
Forcepia,Unknown,,80.52,34.035,435.0,0.0,5.0
Suberitidae,Unknown,,80.52,34.035,435.0,0.0,1.0
Craniella,Unknown,,80.52,34.035,410.19,0.0,1.0
Asbestopluma,Unknown,,81.0368320083333,17.9435369083333,435.0,0.0,0.0
Polymastiidae,Unknown,,81.0368320083333,17.9435369083333,435.0,0.0,2.0
Polymastia hemisphaerica,Unknown,,81.0368320083333,17.9435369083333,368.08,0.0,0.0
Polymastia thielei,Unknown,,81.0368320083333,17.9435369083333,294.45,0.0,10.0
Tentorium semisuberites,Unknown,,81.0368320083333,17.9435369083333,1120.0,0.0,6.0
Tethyidae,Unknown,,81.0368320083333,17.9435369083333,435.0,0.0,8.0
Tethya norvegica,Unknown,,81.0368320083333,17.9435369083333,204.0,0.0,17.0
Geodia barretti,Unknown,,81.0368320083333,17.9435369083333,304.55,74.0,21.0
Geodia macandrewii,Unknown,,81.0368320083333,17.9435369083333,326.79,10.0,3.0
Stryphnus ponderosus,Unknown,,81.0368320083333,17.9435369083333,435.0,1.0,0.0
Asconema foliatum,Unknown,,81.0368320083333,17.9435369083333,405.64,0.0,0.0
Porifera,Unknown,,81.0368320083333,17.9435369083333,894.625,0.0,17.0
Polymastiidae,Unknown,,80.6808631916666,15.4332178083333,435.0,0.0,1.0
Tentorium semisuberites,Unknown,,80.6808631916666,15.4332178083333,1120.0,0.0,1.0
Tethya norvegica,Unknown,,80.6808631916666,15.4332178083333,204.0,0.0,0.0
Porifera,Unknown,,80.6808631916666,15.4332178083333,894.625,0.0,5.0
Axinellida,Unknown,,80.5111637249999,16.0594738083333,435.0,0.0,0.0
Craniella,Unknown,,80.5111637249999,16.0594738083333,410.19,0.0,6.0
Porifera,Unknown,,80.5111637249999,16.0594738083333,894.625,0.0,0.0
Polymastia hemisphaerica,Unknown,,80.2714736333333,16.3088649333333,368.08,0.0,0.0
Porifera,Unknown,,80.2714736333333,16.3088649333333,894.625,0.0,0.0
Polymastia hemisphaerica,Unknown,,74.1683458333333,32.4721008333333,368.08,3.0,3.0
Porifera,Unknown,,74.1683458333333,32.4721008333333,894.625,16.0,747.0
Porifera,Unknown,,78.7491416666666,24.1882,894.625,12.0,2475.0
Polymastia hemisphaerica,Unknown,,78.7491416666666,24.1882,368.08,0.0,16.0
Polymastiidae,Unknown,,78.82458,33.3006883333333,435.0,0.0,5.0
Porifera,Unknown,,78.2211508333333,35.9655291666666,894.625,1.0,46.0
Porifera,Unknown,,78.2211508333333,35.9655291666666,894.625,1.0,64.0
Polymastia hemisphaerica,Unknown,,78.2219599999999,33.4207483333333,368.08,0.0,1.0
Polymastia hemisphaerica,Unknown,,78.2175575,30.1186491666666,368.08,0.0,75.0
Porifera,Unknown,,78.2183874999999,27.3367583333333,894.625,0.0,12.0
Porifera,Unknown,,77.5438133333333,25.4027158333333,894.625,5.0,250.0
Geodia,Unknown,,77.5494033333333,27.640855,933.0,4.0,222.0
Geodia,Unknown,,77.5557708333333,32.9774016666667,933.0,0.0,1.0
Thenea,Unknown,,77.5608391666667,35.6927125,285.05,0.0,2.0
Porifera,Unknown,,77.5608391666667,35.6927125,894.625,0.0,5.0
Polymastia hemisphaerica,Unknown,,77.5608391666667,35.6927125,368.08,0.0,3.0
Porifera,Unknown,,77.510235,37.7852708333333,894.625,0.0,52.0
Polymastiidae,Unknown,,77.510235,37.7852708333333,435.0,0.0,22.0
Porifera,Unknown,,77.0107291666667,37.9152725,894.625,0.0,1.0
Thenea,Unknown,,77.0107291666667,37.9152725,285.05,0.0,2.0
Porifera,Unknown,,77.0076308333333,37.9220333333333,894.625,1.0,5.0
Axinellida,Unknown,,77.0076308333333,37.9220333333333,435.0,0.0,15.0
Thenea,Unknown,,77.056155,32.8798133333333,285.05,0.0,11.0
Polymastia hemisphaerica,Unknown,,77.0470966666666,27.7077816666666,368.08,7.0,372.0
Porifera,Unknown,,76.5335325,27.8713725,894.625,0.0,5.0
Porifera,Unknown,,76.5335325,27.8713725,894.625,0.0,1.0
Tentorium semisuberites,Unknown,,76.4981891666666,32.9513441666667,1120.0,0.0,12.0
Porifera,Unknown,,76.4176591666666,37.5691966666667,894.625,0.0,2.0
Porifera,Unknown,,75.8957858333333,35.0933008333333,894.625,0.0,220.0
Porifera,Unknown,,75.8896058333333,32.7269316666667,894.625,0.0,10.0
Porifera,Unknown,,75.9060525,28.84028,894.625,0.0,2.0
Porifera,Unknown,,75.8469408333333,25.629245,894.625,2.0,133.0
Porifera,Unknown,,76.3593491666666,22.9354625,894.625,0.0,7.0
Porifera,Unknown,,76.8097283333333,22.9344833333333,894.625,0.0,9.0
Porifera,Unknown,,76.8048966666667,19.9587883333333,894.625,0.0,65.0
Polymastiidae,Unknown,,76.2824783333333,20.4164208333333,435.0,0.0,0.0
Porifera,Unknown,,76.1213275,18.0036991666666,894.625,0.0,1.0
Porifera,Unknown,,76.1213275,18.0036991666666,894.625,0.0,1.0
Porifera,Unknown,,76.5386149999999,18.06017,894.625,0.0,2.0
Polymastiidae,Unknown,,77.0523616666667,12.1514316666666,435.0,0.0,7.0
Porifera,Unknown,,75.9811633333333,15.7527366666666,894.625,0.0,13.0
Dendroceratida,Unknown,,75.9811633333333,15.7527366666666,1132.5,0.0,4.0
Polymastiidae,Unknown,,75.4950783333333,16.2936741666666,435.0,3.0,1.0
Porifera,Unknown,,75.4950783333333,16.2936741666666,894.625,0.0,4.0
Polymastiidae,Unknown,,74.8970833333333,16.76925,435.0,0.0,6.0
Polymastiidae,Unknown,,75.2796741666666,25.7223941666666,435.0,6.0,5.0
Porifera,Unknown,,75.3352591666666,30.3635875,894.625,0.0,4.0
Porifera,Unknown,,75.3348333333333,34.8171758333333,894.625,0.0,3.0
Polymastia penicillus,Unknown,,74.6886383333333,36.8490533333333,435.0,0.0,1.0
Polymastia penicillus,Unknown,,74.7545158333333,30.3958016666666,435.0,0.0,4.0
Porifera,Unknown,,74.7371891666666,28.34789,894.625,0.0,10.0
Polymastia penicillus,Unknown,,74.7371891666666,28.34789,435.0,0.0,22.0
Porifera,Unknown,,74.6953583333333,26.1133275,894.625,0.0,1.0
Porifera,Unknown,,74.6953583333333,26.1133275,894.625,0.0,1.0
Porifera,Unknown,,74.5237425,21.6326833333333,894.625,0.0,1.0
Polymastia penicillus,Unknown,,73.9649041666667,21.9437183333333,435.0,0.0,28.0
Porifera,Unknown,,74.0525833333333,24.1221658333333,894.625,1.0,27.0
Porifera,Unknown,,74.0525833333333,24.1221658333333,894.625,1.0,47.0
Polymastia penicillus,Unknown,,74.1151041666666,26.2162333333333,435.0,1.0,67.0
Porifera,Unknown,,74.1544491666667,28.2653091666666,894.625,0.0,18.0
Polymastia penicillus,Unknown,,74.1544491666667,28.2653091666666,435.0,0.0,8.0
Thenea,Unknown,,74.1689291666666,30.4910508333333,285.05,2.0,253.0
Tetilla,Unknown,,74.1689291666666,30.4910508333333,1138.5,0.0,2.0
Porifera,Unknown,,74.1102758333333,36.6681758333333,894.625,1.0,52.0
Porifera,Unknown,,73.6083475,32.4872941666666,894.625,0.0,0.0
Polymastia penicillus,Unknown,,73.5898433333333,30.5714775,435.0,0.0,10.0
Porifera,Unknown,,73.5369516666667,28.35734,894.625,0.0,16.0
Polymastia penicillus,Unknown,,72.9912808333333,28.57677,435.0,0.0,6.0
Porifera,Unknown,,72.9912808333333,28.57677,894.625,0.0,1.0
Porifera,Unknown,,72.9550366666666,34.1564358333333,894.625,0.0,35.0
Polymastia penicillus,Unknown,,72.4331091666666,34.3311133333333,435.0,0.0,3.0
Porifera,Unknown,,70.6716133333333,32.2996733333333,894.625,0.0,9.0
Porifera,Unknown,,71.2528641666667,30.4572,894.625,0.0,3.0
Polymastia penicillus,Unknown,,72.4067766666666,30.4930291666667,435.0,55.0,2.0
Porifera,Unknown,,72.3288991666666,28.349045,894.625,0.0,2.0
Polymastia hemisphaerica,Unknown,,71.8457566666666,28.64589,368.08,0.0,5.0
Geodia,Unknown,,71.8457566666666,28.64589,933.0,2.0,1.0
Porifera,Unknown,,71.2183083333333,26.966245,894.625,1.0,57.0
Polymastia hemisphaerica,Unknown,,71.8010833333333,26.9334666666666,368.08,0.0,7.0
Porifera,Unknown,,71.8010833333333,26.9334666666666,894.625,0.0,4.0
Geodia macandrewii,Unknown,,72.3559341666667,26.6434025,326.79,9.0,1.0
Porifera,Unknown,,72.3559341666667,26.6434025,894.625,1.0,62.0
Polymastia hemisphaerica,Unknown,,72.9491466666667,26.4466608333333,368.08,0.0,1.0
Porifera,Unknown,,72.9491466666667,26.4466608333333,894.625,0.0,1.0
Polymastia penicillus,Unknown,,73.4970875,26.2853125,435.0,0.0,21.0
Geodia,Unknown,,73.4970875,26.2853125,933.0,5.0,22.0
Porifera,Unknown,,73.4970875,26.2853125,894.625,0.0,8.0
Polymastia penicillus,Unknown,,73.3480058333333,24.2593958333333,435.0,0.0,2.0
Porifera,Unknown,,73.3480058333333,24.2593958333333,894.625,4385.0,202404.0
Polymastia penicillus,Unknown,,72.9068325,24.4956733333333,435.0,1.0,45.0
Porifera,Unknown,,72.3099416666666,24.66233,894.625,4.0,194.0
Porifera,Unknown,,72.3099416666666,24.66233,894.625,96.0,4465.0
Porifera,Unknown,,71.1946091666666,25.0583108333333,894.625,0.0,3.0
Porifera,Unknown,,71.7004774999999,23.0607966666667,894.625,3.0,2.0
Geodia,Unknown,,72.2797508333333,22.8931616666666,933.0,33.0,126.0
Porifera,Unknown,,72.2797508333333,22.8931616666666,894.625,0.0,0.0
Polymastia hemisphaerica,Unknown,,72.8014599999999,22.6964591666666,368.08,0.0,6.0
Polymastia penicillus,Unknown,,72.8014599999999,22.6964591666666,435.0,0.0,2.0
Polymastia penicillus,Unknown,,73.3807408333333,22.2866291666666,435.0,0.0,1.0
Thenea,Unknown,,73.3807408333333,22.2866291666666,285.05,0.0,2.0
Porifera,Unknown,,73.3807408333333,22.2866291666666,894.625,0.0,11.0
Geodia,Unknown,,73.8341325,20.0630608333333,933.0,5.0,2.0
Porifera,Unknown,,74.3966399999999,20.3635983333333,894.625,0.0,14.0
Porifera,Unknown,,74.2993166666667,17.4463266666667,894.625,0.0,1.0
Porifera,Unknown,,73.7566991666667,17.9672141666667,894.625,0.0,0.0
Porifera,Unknown,,73.6307966666667,15.8289808333333,894.625,1.0,64.0
Polymastia hemisphaerica,Unknown,,73.0816083333333,16.3021458333333,368.08,0.0,13.0
Geodia,Unknown,,73.0816083333333,16.3021458333333,933.0,4.0,1.0
Porifera,Unknown,,73.0816083333333,16.3021458333333,894.625,53.0,2487.0
Porifera,Unknown,,72.5238908333333,16.7839783333333,894.625,1.0,83.0
Tethya norvegica,Unknown,,71.8930408333333,17.2445191666666,204.0,69.0,99.0
Geodia,Unknown,,71.8930408333333,17.2445191666666,933.0,162.0,602.0
Thenea,Unknown,,71.8930408333333,17.2445191666666,285.05,16.0,948.0
Porifera,Unknown,,70.78399,18.0275133333333,894.625,3180.0,146774.0
Porifera,Unknown,,70.2301466666667,18.4861516666666,894.625,0.0,34.0
Porifera,Unknown,,70.9481266666666,19.844,894.625,76.0,3516.0
Geodia,Unknown,,71.4958991666666,19.4513325,933.0,379.0,1409.0
Porifera,Unknown,,71.4958991666666,19.4513325,894.625,315.0,14579.0
Porifera,Unknown,,72.0712766666666,19.1229675,894.625,585.0,27023.0
Geodia,Unknown,,72.5967141666667,18.85544,933.0,3.0,2.0
Polymastia hemisphaerica,Unknown,,72.9820758333333,18.4014791666666,368.08,0.0,73.0
Porifera,Unknown,,72.9820758333333,18.4014791666666,894.625,3.0,152.0
Polymastia hemisphaerica,Unknown,,73.1931466666666,20.0805191666667,368.08,0.0,79.0
Porifera,Unknown,,73.1931466666666,20.0805191666667,894.625,2.0,107.0
Polymastia hemisphaerica,Unknown,,72.7211858333333,20.64068,368.08,0.0,10.0
Porifera,Unknown,,72.7211858333333,20.64068,894.625,1.0,68.0
Polymastia hemisphaerica,Unknown,,72.2684691666666,20.9560233333333,368.08,0.0,5.0
Geodia,Unknown,,71.1670766666666,22.0239699999999,933.0,13.0,7.0
Porifera,Unknown,,71.1670766666666,22.0239699999999,894.625,1.0,15.0
Tetilla,Unknown,,73.3641833333334,22.1105166666667,1138.5,0.0,21.0
Porifera,Unknown,,73.3641833333334,22.1105166666667,894.625,0.0,2.0
Polymastia grimaldii,Unknown,,73.3641833333334,22.1105166666667,284.28999999999996,0.0,0.0
Polymastia grimaldii,Unknown,,73.5474333333333,26.5608166666667,284.28999999999996,0.0,8.0
Porifera,Unknown,,73.5474333333333,26.5608166666667,894.625,0.0,17.0
Chondrocladia,Unknown,,73.5474333333333,26.5608166666667,435.0,0.0,5.0
Polymastia grimaldii,Unknown,,73.5474333333333,26.5608166666667,284.28999999999996,0.0,0.0
Porifera,Unknown,,73.5783083333334,32.7070683333334,894.625,0.0,1.0
Polymastia grimaldii,Unknown,,73.5783083333334,32.7070683333334,284.28999999999996,0.0,1.0
Thenea,Unknown,,73.5372666666667,34.6053166666667,285.05,0.0,66.0
Suberitidae,Unknown,,73.5372666666667,34.6053166666667,435.0,0.0,1.0
Porifera,Unknown,,73.5372666666667,34.6053166666667,894.625,0.0,1.0
Porifera,Unknown,,74.0706833333333,26.2205666666666,894.625,0.0,101.0
Porifera,Unknown,,74.0706833333333,26.2205666666666,894.625,1.0,2.0
Tetilla,Unknown,,74.0706833333333,26.2205666666666,1138.5,0.0,1.0
Axinellida,Unknown,,74.0706833333333,26.2205666666666,435.0,0.0,29.0
Polymastia grimaldii,Unknown,,74.0706833333333,26.2205666666666,284.28999999999996,0.0,1.0
Tetilla,Unknown,,74.0440666666667,23.9731666666667,1138.5,0.0,15.0
Thenea,Unknown,,74.0440666666667,23.9731666666667,285.05,0.0,2.0
Porifera,Unknown,,74.0440666666667,23.9731666666667,894.625,0.0,30.0
Polymastiidae,Unknown,,74.0440666666667,23.9731666666667,435.0,2.0,19.0
Tentorium semisuberites,Unknown,,74.0440666666667,23.9731666666667,1120.0,0.0,21.0
Polymastia grimaldii,Unknown,,74.5963816666666,28.3290483333334,284.28999999999996,0.0,3.0
Craniella,Unknown,,74.5963816666666,28.3290483333334,410.19,0.0,1.0
Thenea,Unknown,,74.5963816666666,28.3290483333334,285.05,0.0,2.0
Porifera,Unknown,,74.5963816666666,28.3290483333334,894.625,0.0,2.0
Porifera,Unknown,,74.5963816666666,28.3290483333334,894.625,0.0,0.0
Thenea,Unknown,,76.1506833333333,18.1681833333334,285.05,0.0,2.0
Craniella,Unknown,,73.4922666666667,24.3350166666666,410.19,0.0,2.0
Thenea,Unknown,,73.4922666666667,24.3350166666666,285.05,0.0,18.0
Tetilla,Unknown,,73.5699833333334,28.5793333333334,1138.5,0.0,9.0
Polymastia grimaldii,Unknown,,73.5699833333334,28.5793333333334,284.28999999999996,0.0,2.0
Tetilla,Unknown,,73.5699833333334,28.5793333333334,1138.5,0.0,3.0
Polymastia grimaldii,Unknown,,73.5699833333334,28.5793333333334,284.28999999999996,0.0,0.0
Porifera,Unknown,,73.5844,30.5165666666666,894.625,0.0,1.0
Axinellida,Unknown,,73.5844,30.5165666666666,435.0,0.0,9.0
Tentorium semisuberites,Unknown,,73.55235,36.6056,1120.0,0.0,2.0
Porifera,Unknown,,73.55235,36.6056,894.625,0.0,1.0
Porifera,Unknown,,73.55235,36.6056,894.625,0.0,3.0
Polymastia grimaldii,Unknown,,73.55235,36.6056,284.28999999999996,0.0,0.0
Polymastia thielei,Unknown,,74.0921308333334,36.79701,294.45,0.0,5.0
Thenea,Unknown,,74.0921308333334,36.79701,285.05,0.0,20.0
Porifera,Unknown,,74.1448916666667,34.492105,894.625,0.0,0.0
Polymastia grimaldii,Unknown,,74.1843166666667,32.709,284.28999999999996,0.0,6.0
Thenea,Unknown,,74.1843166666667,32.709,285.05,0.0,1.0
Porifera,Unknown,,74.1843166666667,32.709,894.625,0.0,3.0
Axinellida,Unknown,,74.1843166666667,32.709,435.0,0.0,6.0
Polymastia grimaldii,Unknown,,74.15725,30.5325,284.28999999999996,0.0,15.0
Tetilla,Unknown,,74.15725,30.5325,1138.5,0.0,2.0
Axinellida,Unknown,,74.15725,30.5325,435.0,0.0,0.0
Axinellida,Unknown,,74.1505833333333,28.1635833333333,435.0,1.0,1.0
Polymastia grimaldii,Unknown,,74.1505833333333,28.1635833333333,284.28999999999996,0.0,6.0
Stylocordyla,Unknown,,73.97615,21.9907666666667,435.0,0.0,1.0
Thenea,Unknown,,73.97615,21.9907666666667,285.05,0.0,2.0
Porifera,Unknown,,73.97615,21.9907666666667,894.625,0.0,1.0
Leucosolenida,Unknown,,73.97615,21.9907666666667,435.0,0.0,3.0
Porifera,Unknown,,73.97615,21.9907666666667,894.625,0.0,8.0
Polymastia thielei,Unknown,,74.4387333333333,20.24985,294.45,0.0,2.0
Porifera,Unknown,,74.4387333333333,20.24985,894.625,0.0,1.0
Porifera,Unknown,,74.53435,21.6297333333333,894.625,0.0,4.0
Axinellida,Unknown,,74.53435,21.6297333333333,435.0,0.0,1.0
Axinellida,Unknown,,74.61925,23.815,435.0,0.0,1.0
Mycalidae,Unknown,,74.5788616666667,26.819795,435.0,1.0,11.0
Polymastiidae,Unknown,,74.5788616666667,26.819795,435.0,1.0,1.0
Craniella,Unknown,,74.5788616666667,26.819795,410.19,0.0,12.0
Thenea,Unknown,,74.5788616666667,26.819795,285.05,0.0,1.0
Porifera,Unknown,,74.5788616666667,26.819795,894.625,0.0,2.0
Tetilla,Unknown,,74.5788616666667,26.819795,1138.5,0.0,4.0
Polymastia thielei,Unknown,,74.5788616666667,26.819795,294.45,0.0,4.0
Polymastiidae,Unknown,,74.6790666666666,29.79935,435.0,0.0,16.0
Polymastia thielei,Unknown,,74.75765,32.8618333333334,294.45,0.0,12.0
Porifera,Unknown,,74.75765,32.8618333333334,894.625,0.0,2.0
Porifera,Unknown,,74.75765,32.8618333333334,894.625,0.0,9.0
Tetilla,Unknown,,74.7368333333334,35.4782666666666,1138.5,0.0,0.0
Porifera,Unknown,,76.4328,26.3074,894.625,0.0,0.0
Thenea,Unknown,,76.46515,32.8916666666667,285.05,0.0,1.0
Polymastiidae,Unknown,,76.3890166666666,37.7541833333334,435.0,0.0,60.0
Porifera,Unknown,,76.3890166666666,37.7541833333334,894.625,0.0,22.0
Mycalidae,Unknown,,75.8179333333333,37.2765666666667,435.0,0.0,0.0
Porifera,Unknown,,75.8179333333333,37.2765666666667,894.625,0.0,8.0
Mycalidae,Unknown,,75.8723333333333,35.0083333333334,435.0,0.0,2.0
Tentorium semisuberites,Unknown,,75.8723333333333,35.0083333333334,1120.0,0.0,1.0
Porifera,Unknown,,75.8723333333333,35.0083333333334,894.625,0.0,1.0
Porifera,Unknown,,75.8790833333334,27.8712666666666,894.625,0.0,11.0
Porifera,Unknown,,75.7777666666667,23.0995666666667,894.625,0.0,12.0
Porifera,Unknown,,75.6810833333333,20.8672666666667,894.625,3.0,9.0
Porifera,Unknown,,75.2477666666666,19.0725166666667,894.625,1.0,47.0
Porifera,Unknown,,75.12475,21.3146833333333,894.625,0.0,5.0
Polymastiidae,Unknown,,75.1825,23.5563,435.0,1.0,75.0
Polymastiidae,Unknown,,75.26725,25.9016833333333,435.0,1.0,130.0
Tentorium semisuberites,Unknown,,75.26725,25.9016833333333,1120.0,0.0,15.0
Porifera,Unknown,,75.26725,25.9016833333333,894.625,0.0,10.0
Polymastia grimaldii,Unknown,,75.3472333333333,30.5071833333334,284.28999999999996,0.0,3.0
Porifera,Unknown,,75.3472333333333,30.5071833333334,894.625,0.0,1.0
Porifera,Unknown,,75.3177666666666,32.7591833333334,894.625,0.0,5.0
Polymastiidae,Unknown,,75.284,35.0595666666667,435.0,0.0,90.0
Porifera,Unknown,,75.284,35.0595666666667,894.625,0.0,30.0
Polymastiidae,Unknown,,75.27625,36.5074,435.0,0.0,94.0
Axinellida,Unknown,,76.9972525,37.8341291666666,435.0,0.0,4.0
Halichondria,Unknown,,76.9972525,37.8341291666666,435.0,0.0,2.0
Mycalidae,Unknown,,76.9972525,37.8341291666666,435.0,0.0,2.0
Polymastia grimaldii,Unknown,,76.9972525,37.8341291666666,284.28999999999996,0.0,2.0
Craniella,Unknown,,76.9972525,37.8341291666666,410.19,1.0,153.0
Thenea,Unknown,,76.9972525,37.8341291666666,285.05,0.0,9.0
Porifera,Unknown,,76.9972525,37.8341291666666,894.625,1.0,20.0
Porifera,Unknown,,77.0170166666666,35.3848341666667,894.625,0.0,9.0
Haplosclerida,Unknown,,77.0170166666666,35.3848341666667,435.0,0.0,9.0
Stylocordyla borealis,Unknown,,77.0170166666666,35.3848341666667,1200.0,0.0,2.0
Porifera,Unknown,,77.0170166666666,35.3848341666667,894.625,0.0,4.0
Axinellida,Unknown,,77.0641483333334,30.2615916666667,435.0,0.0,11.0
Mycalidae,Unknown,,77.0641483333334,30.2615916666667,435.0,0.0,11.0
Polymastiidae,Unknown,,77.0641483333334,30.2615916666667,435.0,1.0,11.0
Craniella,Unknown,,77.0452725,27.68035,410.19,0.0,18.0
Polymastia grimaldii,Unknown,,77.0452725,27.68035,284.28999999999996,1.0,9.0
Suberitidae,Unknown,,77.0452725,27.68035,435.0,5.0,295.0
Thenea,Unknown,,77.0452725,27.68035,285.05,0.0,36.0
Halichondria,Unknown,,77.0452725,27.68035,435.0,40.0,2952.0
Axinellida,Unknown,,77.0452725,27.68035,435.0,0.0,46.0
Porifera,Unknown,,77.5917983333333,35.56401,894.625,0.0,7.0
Coelosphaeridae,Unknown,,77.5917983333333,35.56401,435.0,0.0,22.0
Mycalidae,Unknown,,77.5917983333333,35.56401,435.0,0.0,9.0
Polymastiidae,Unknown,,77.5917983333333,35.56401,435.0,0.0,44.0
Polymastia grimaldii,Unknown,,77.5917983333333,35.56401,284.28999999999996,0.0,2.0
Polymastia thielei,Unknown,,77.5917983333333,35.56401,294.45,2.0,52.0
Axinellida,Unknown,,77.6178266666666,32.8357291666667,435.0,0.0,4.0
Stylocordyla borealis,Unknown,,77.6178266666666,32.8357291666667,1200.0,0.0,2.0
Suberitidae,Unknown,,77.6178266666666,32.8357291666667,435.0,0.0,4.0
Microcionidae,Unknown,,77.6115616666666,27.6373525,435.0,0.0,5.0
Thenea,Unknown,,77.6115616666666,27.6373525,285.05,0.0,5.0
Tethyidae,Unknown,,77.6115616666666,27.6373525,435.0,0.0,5.0
Thenea,Unknown,,77.6115616666666,27.6373525,285.05,0.0,5.0
Axinellida,Unknown,,77.6115616666666,27.6373525,435.0,0.0,60.0
Axinellida,Unknown,,77.6115616666666,27.6373525,435.0,1.0,11.0
Polymastia grimaldii,Unknown,,77.6115616666666,27.6373525,284.28999999999996,0.0,33.0
Halichondria,Unknown,,77.6115616666666,27.6373525,435.0,0.0,5.0
