VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Geography and population,"Economy, development and food security",GDP per capita,Belarus,2020,6370.493012,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belarus,2021,7274.227485,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belarus,2022,7642.810883,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2015,41086.169118,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2016,42038.215343,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2017,44162.256256,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2018,47455.52332,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2019,46554.245138,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2020,45517.826647,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2021,51737.760269,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belgium,2022,49986.832591,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2015,6098.600079,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2016,6099.957102,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2017,6049.391948,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2018,6001.024262,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2019,6134.215233,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2020,5185.15807,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2021,6060.968224,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Belize,2022,6984.216959,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2015,1040.863784,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2016,1049.820303,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2017,1095.274133,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2018,1194.437603,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2019,1170.965879,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2020,1240.733104,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2021,1360.911474,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Benin,2022,1302.850067,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2015,2746.377297,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2016,2988.978262,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2017,3427.173682,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2018,3389.777295,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2019,3564.617808,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2020,3181.340129,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2021,3560.197894,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bhutan,2022,3704.344581,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2015,2975.648811,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2016,3013.502708,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2017,3280.008213,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2018,3471.006951,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2019,3472.380831,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2020,3068.812555,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2021,3345.023002,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bolivia (Plurinational State of),2022,3600.121635,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2015,4654.609552,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2016,4917.263698,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2017,5327.393184,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2018,6024.492788,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2019,6094.723214,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2020,6095.103005,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2021,7237.273787,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bosnia and Herzegovina,2022,7568.79898,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2015,5869.729556,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2016,6411.553469,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2017,6705.339802,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2018,6947.818053,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2019,6679.198025,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2020,5863.185478,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2021,7238.796096,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Botswana,2022,7737.65468,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2015,8783.214413,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2016,8680.735421,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2017,9896.717511,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2018,9121.020092,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2019,8883.903092,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2020,6923.700197,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2021,7696.78513,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brazil,2022,8917.673509,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2015,30681.450167,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2016,26761.567232,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2017,28186.946531,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2018,31240.444448,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2019,30748.320153,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2020,27179.344445,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2021,31448.913608,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Brunei Darussalam,2022,37152.466238,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2015,6945.432877,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2016,7442.667846,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2017,8237.83476,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2018,9319.715187,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2019,9767.173368,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2020,10058.97965,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2021,12204.368627,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Bulgaria,2022,13301.92371,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2015,631.648325,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2016,665.786066,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2017,711.184631,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2018,779.202768,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2019,772.542487,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2020,840.250143,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2021,904.47493,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burkina Faso,2022,845.760531,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2015,262.001758,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2016,268.733291,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2017,295.620936,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2018,288.626394,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2019,283.66987,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2020,282.431058,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2021,298.170349,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Burundi,2022,312.874378,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2015,3167.79631,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2016,3312.702076,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2017,3534.343583,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2018,3860.454811,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2019,3928.309096,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2020,3223.735602,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2021,3557.837775,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cabo Verde,2022,3902.589049,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2015,1170.742816,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2016,1281.105971,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2017,1400.899265,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2018,1533.315985,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2019,1671.914393,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2020,1577.911739,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2021,1625.235021,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cambodia,2022,1759.608024,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2015,1398.616333,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2016,1426.065481,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2017,1479.862223,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2018,1594.060109,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2019,1538.687912,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2020,1539.130547,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2021,1666.932809,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cameroon,2022,1588.478723,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2015,43549.850424,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2016,42317.786113,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2017,45125.109808,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2018,46587.609299,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2019,46469.227201,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2020,43485.21287,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2021,52456.719065,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Canada,2022,55596.844019,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2015,351.613583,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2016,372.135601,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2017,414.740323,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2018,435.932187,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2019,426.27856,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2020,435.084938,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2021,461.264997,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Central African Republic,2022,429.395861,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2015,1018.425377,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2016,895.771061,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2017,884.869685,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2018,984.49631,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2019,948.690207,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2020,898.213647,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2021,954.711597,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chad,2022,947.85465,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2015,13649.546321,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2016,13848.806241,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2017,15081.989132,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2018,15795.708141,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2019,14627.145016,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2020,13165.386343,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2021,16247.401015,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Chile,2022,15338.201466,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2015,8144.221236,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2016,8226.692691,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2017,8955.415311,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2018,10041.963963,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2019,10278.236172,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2020,10507.259945,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2021,12705.292359,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,China,2022,12793.680838,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2015,6228.426299,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2016,5938.463856,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2017,6450.319585,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2018,6782.03792,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2019,6438.060183,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2020,5302.023428,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2021,6183.787783,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Colombia,2022,6630.282452,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2015,1322.404177,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2016,1356.344178,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2017,1414.586689,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2018,1531.337811,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2019,1510.797323,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2020,1518.143943,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2021,1577.470841,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Comoros,2022,1489.752341,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2015,2453.483132,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2016,2107.518618,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2017,2227.732609,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2018,2715.260418,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2019,2508.940444,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2020,2011.28344,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2021,2525.394509,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Congo,2022,2570.136581,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2015,17076.763458,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2016,17659.760895,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2017,19868.296031,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2018,21023.225045,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2019,20853.04033,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2020,16641.881323,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2021,14526.150374,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Cook Islands,2022,17033.07544,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2015,11529.955174,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2016,11899.813978,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2017,12118.133618,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2018,12383.149947,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2019,12669.341162,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2020,12179.256674,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2021,12537.256746,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Costa Rica,2022,13198.821717,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2015,11835.290171,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2016,12434.327704,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2017,13464.359144,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2018,15015.100743,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2019,15127.145349,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Croatia,2020,14061.170263,current US$/inhab,X,false
